2|51|Trots det, när vi tillkallade Moses i fyrtio nätter, dyrkade ni kalven i hans frånvaro, och ni blev onda.
2|52|Ändå hade vi överseende med er därefter, så att ni skulle kunna vara tacksamma.
2|53|Minns att vi gav Moses skriften och lagboken, så att ni skulle kunna vägledas.
2|54|Minns att Moses sa till sitt folk, "O mitt folk, ni har kränkt era själar genom att dyrka kalven. Ni måste ångra er inför er Skapare. Ni ska utplåna era egos. Det är bättre för er i er Skapares ögon." Han räddade er. Han är Frälsaren, Barmhärtigast.
2|55|Minns att ni sa, "O Moses, vi kommer inte att tro om vi inte kan se GUD kroppsligen." Följaktligen träffade blixten er, när ni tittade.
2|56|Därefter återupplivade vi er, efter att ni dött, så att ni skulle kunna vara tacksamma.
2|57|Vi gav er skugga med moln (i Sinai), och sände ner manna och vaktlar till er: "Ät från de goda ting vi har gett er." De skadade oss inte (genom att göra uppror); de skadar bara sina egna själar.
2|58|Minns att vi sa, "Gå in i denna stad, i vilken ni kommer att finna alla gåvor ni önskar. Gå bara ödmjukt in genom porten och behandla människorna väl. Vi kommer då att förlåta era synder, och öka belöningen för de gudfruktiga."
2|59|Men de onda bland dem utförde andra befallningar än de befallningar de fått. Följaktligen sände vi ner fördömelse från skyn, på grund av deras ondska.
2|60|Minns att Moses letade efter vatten till sitt folk. Vi sa, "Slå på stenen med din stav." Därpå strömmade tolv källor fram ur den. Medlemmarna från var och en av grupperna kände igen sitt eget vatten. Ät och drick från GUDs gåvor, och far inte omkring med osanning på jorden.
2|61|Minns att ni sa, "O Moses, vi kan inte längre tolerera en sorts mat. Be din Herre att framställa sådana världsliga grödor som bönor, gurkor, vitlök, linser och lökar till oss." Han sa, "Vill ni ersätta det som är bra med det som är dåligt? Gå ner till Egypten, där ni kan hitta det ni har bett om." De har ådragit sig fördömelse, förödmjukelse och vanära, och har gjort sig själva till föremål för GUDs vrede. Det är på grund av att de förkastade GUDs uppenbarelser, och dödade profeterna orättmätigt. Det är för att de inte lydde, och för att de överträdde.
2|62|De som tror, de som är Judiska, de Kristna och de som konverterat; den som (1) tror på GUD, och (2) tror på den Sista Dagen, och (3) för ett rättfärdigt liv, kommer utan tvivel att få sin belöning från sin Herre. De har ingenting att frukta, ej heller kommer de att sörja.
2|63|Vi slöt ett förbund med er när vi reste berget Sinai över er: "Ni ska starkt upprätthålla det vi har givit er, och kom ihåg dess innehåll, så att ni ska kunna räddas."
2|64|Men ni vände er bort därefter, och vore det inte för GUDs nåd gentemot er, och Hans barmhärtighet, skulle ni ha varit fördömda.
2|65|Ni har sett de ibland er som vanhelgat Sabbaten. Vi sa till dem, "Bli lika avskyvärda som apor."
2|66|Vi lät dem fungera som ett exempel för sin generation, liksom för kommande generationer, och en upplysning för de rättfärdiga.
2|67|Moses sa till sitt folk, "GUD beordrar er att offra en kviga." De sa, "Skämtar du med oss?" Han sa, "Må GUD förbjuda att jag skulle uppföra mig som de okunniga."
2|68|De sa, "Be din Herre visa oss vilken det är." Han sa, "Han säger att hon är en kviga som varken är för gammal eller för ung, av en mellanålder. Gör nu det som ni beordrats göra."
2|69|De sa, "Be din Herre visa oss vilken färg hon har." Han sa, "Han säger att hon är en gul kviga, ljus i färgen, som behagar åskådarna."
2|70|De sa, "Be din Herre visa oss vilken det är. Kvigorna ser likadana ut i våra ögon, och om GUD vill, kommer vi att vägledas."
2|71|Han sa, "Han säger att hon är en kviga som aldrig förnedrats med att ploga jorden, eller med att vattna grödorna; helt fläckfri. "De sa, "Nu har du lagt fram sanningen." De offrade henne till slut, efter denna långdragna motvillighet.
2|72|Ni hade dödat en person, och ni tvistade med varandra. GUD tänkte avslöja det ni försökte dölja.
2|73|Vi sa, "Slå (offret) med en del (av kvigan)." Det var då som GUD återförde offret till liv, och visade er Sina tecken, så att ni skulle kunna förstå.
2|74|Trots detta blev era hjärtan lika hårda som stenar, eller till och med hårdare. För det finns stenar som det strömmar floder ur. En del spricker och frigör svaga strömmar, och andra drar ihop sig utav vördnad för GUD. GUD är aldrig omedveten om någonting ni gör.
2|75|Förväntar ni er att de ska tro som ni gör, när vissa av dem brukade höra GUDs ord och sedan förvanska det, fullt medvetna om det, och avsiktligt?
2|76|Och när de möter de som tror säger de, "Vi tror," men när de umgås med varandra säger de, "Informera inte (de troende) om den information som GUD har gett er, så ni inte ger dem stöd för deras argument beträffande er Herre. Förstår ni inte?"
2|77|Vet de inte att GUD är medveten om allt de döljer och allt de tillkännager?
2|78|Bland dem finns hedningar som inte känner till skriften förutom genom hörsägen, och sedan tror att de kan den.
2|79|Därför, ve dem som förstör skriften med sina egna händer och sedan säger, "Detta har GUD uppenbarat," i strävan efter en ringa materiell förtjänst. Ve dem för sådan förvanskningar, och ve dem för deras olagliga förtjänster.
2|80|Vissa har påstått, "Helvetet kommer inte att beröra oss förutom under ett begränsat antal dagar." Säg, "Har ni fått ett sådant löfte av GUD GUD bryter aldrig sitt löfte eller säger ni saker om GUD som ni inte vet någonting om?"
2|81|De som förvärvar synder, och som omges av sitt onda verk, kommer sannerligen att tillhöra dem som vistas i Helvetet; de vistas i det för evigt.
2|82|Vad gäller de som tror och som för ett rättfärdigt liv, kommer de att tillhöra dem som vistas i Paradiset; de vistas i det för evigt.
2|83|Vi slöt ett förbund med Israels Barn: "Ni ska inte dyrka annat än GUD. Ni ska hedra era föräldrar och ta hänsyn till era släktingar, de föräldralösa och de fattiga. Ni ska behandla människorna älskvärt. Ni ska iaktta Kontaktbönerna (Salat), och ge den obligatoriska välgörenheten (Zakat)." Men ni vände er bort, förutom ett fåtal av er, och ni blev motvilliga.
2|84|Vi slöt ett förbund med er om att ni inte ska utgjuta varandras blod, ej heller ska ni vräka varandra från era hem. Ni samtyckte, och vittnade om detta.
2|85|Likväl dödar ni nu varandra, och avhyser en del av er från deras hem, och förenas emot dem syndigt och avsiktligt. Till och med när de gav upp krävde ni lösensumma av dem. Att avhysa dem var förbjudet för er till att börja med. Tror ni på en del av skriften, och inte på en annan? Vad borde straffet vara för de ibland er som gör det, förutom förödmjukelse i detta livet och ett mycket värre straff på Återuppståndelsens Dag? GUD är aldrig omedveten om någonting ni gör.
2|86|Det är dem som köpt detta obetydliga liv på bekostnad av Livet Efter Detta. Följaktligen ändras aldrig straffet för dem, ej heller kan de få någon hjälp.
2|87|Vi gav Moses skriften, och efter honom sände vi andra budbärare, vi gav Jesus, Marias son, fulländade mirakel, och bestyrkte honom med den Heliga Anden. Är det inte så att varje gång en budbärare kom till er med någonting ni inte tyckte om, gjorde ert ego er arroganta? En del av dem avvisade ni, och en del av dem dödade ni.
2|88|En del brukade säga, "Vi har bestämt oss." I stället är det en förbannelse från GUD som konsekvens av deras otro, som hindrar dem från att tro, förutom ett fåtal av dem.
2|89|När denna skrift kom till dem från GUD, trots att den överensstämmer med och bekräftar vad de har, och trots att de brukade förutsäga dess ankomst när de talade med icke troende, trodde de inte på den när deras egen profetia inträffade. GUDs fördömelse drabbar på så sätt de som inte tror.
2|90|Det är verkligen bedrövligt vad de sålt sina själar för - att förkasta dessa uppenbarelser från GUD av ren ilska över att GUD skulle ge Sin nåd till vem Han än väljer bland Sina tjänare. Följaktligen ådrog de sig vrede efter vrede. De som inte tror har ådragit sig ett förödmjukande straff.
2|91|När de uppmanas, "Ni ska tro på dessa uppenbarelser från GUD," säger de, "Vi tror endast på det som sändes ner till oss. Följaktligen tror de inte på nyare uppenbarelser, även om det är sanningen från deras Herre, och även om det bekräftar vad de har! Säg, "Varför dödade ni då GUDs profeter om ni är troende?"
2|92|Moses kom till er med fulländade mirakel, ändå dyrkade ni kalven i hans frånvaro, och ni blev onda.
2|93|Vi slöt ett förbund med er när vi reste berget Sinai över er, med orden, "Ni ska upprätthålla de budord vi har gett er, starkt, och lyssna." De sa, "Vi hör, men vi lyder inte." Deras hjärtan fylldes av beundran för kalven på grund av deras otro. Säg, "Det är verkligen bedrövligt vad er tro uppmanar er att göra, om ni verkligen har någon tro."
2|94|Säg, "Om boningen i Livet Efter Detta reserverats för er hos GUD, uteslutande alla andra människor, borde ni längta efter döden om ni talar sanning."
2|95|De längtar aldrig efter den, på grund av vad de gjort. GUD är fullt medveten om de som är onda.
2|96|I själva verket kommer ni att märka att de tillhör de mest livslystna; de är till och med värre än idoldyrkarna. En del av dem vill leva i tusen år. Men det kommer inte att bespara honom något straff, oavsett hur länge han än lever. GUD ser allt de gör.
2|97|Säg, "Den som motarbetar Gabriel bör vara medveten om att han fört ner denna (Koran) in i ditt hjärta enligt GUDs vilja, som bekräftar tidigare skrifter, och ger vägledning och goda nyheter till de som tror."
2|98|Den som motarbetar GUD, Hans änglar, Hans budbärare, Gabriel och Mikael, bör vara medveten om att GUD motarbetar de som inte tror.
2|99|Vi har sänt ner så tydliga uppenbarelser till dig, och endast de onda kommer att avvisa dem.
2|100|Är det inte så, att när de sluter ett förbund och lovar upprätthålla det, struntar en del av dem alltid i det? Faktum är, att de flesta av dem inte tror.
2|101|Nu när en budbärare från GUD kommit till dem, och trots att han bevisar och bekräftar deras egen skrift, ignorerar vissa av skriftens anhängare (Judar, Kristna, och Muslimer) GUDs skrift, och vänder den ryggen till, som om de aldrig haft någon skrift.
2|102|De ägnade sig åt det som djävlarna lärde ut beträffande Salomons kungadöme. Salomon var emellertid inte en icke troende, men djävlarna var icke troende. De lärde människorna trolldom, och det som sänts ner via de två änglarna Haroot och Maroot. De båda avslöjade inte sådan kunskap utan att förklara: "Detta är ett test. Ni ska inte missbruka sådan kunskap." Men människorna använde det i onda planer, som att bryta upp äktenskap. De kan aldrig skada någon mot GUDs vilja. Med andra ord lär de sig vad som skadar dem, inte vad som hjälper dem, och de vet mycket väl att den som utövar trolldom inte kommer att ha någon del i Livet Efter Detta. Om de bara visste hur bedrövligt det de säljer sina själar för är.
2|103|Om de tror och för ett rättfärdigt liv är belöningen från GUD mycket bättre, om de bara visste.
2|104|O ni som tror, säg inte "Raa´ena" (var vår herde). I stället ska ni säga, "Unzurna" (vaka över oss), och lyssna. De som inte tror har ådragit sig ett strängt straff.
2|105|Vare sig de icke troende bland skriftens anhängare eller idoldyrkarna, vill se några välsignelser komma ner till er från er Herre. GUD öser emellertid Sina välsignelser över vem Han vill. GUD besitter oändlig nåd.
2|106|När vi upphäver ett mirakel eller låter det falla i glömska, åstadkommer vi ett bättre, eller åtminstone likvärdigt mirakel. Inser ni inte att GUD är Allsmäktig?
2|107|Förstår ni inte att GUD råder över herraväldet i himmlarna och på jorden; att ni inte har någon vid sidan av GUD som er Herre och Mästare?
2|108|Vill ni begära samma sak av er budbärare som begärdes av Moses tidigare? Den som väljer otro i stället för tro har verkligen avvikit från den rätta vägen.
2|109|Många av skriftens anhängare skulle hellre se er återgå till otro, nu när ni har trott. Det är på grund av avundsjuka från deras sida, efter att sanningen blivit uppenbar för dem. Ni ska ursäkta dem och lämna dem ifred, tills GUD utfärdar Sin dom. GUD är Allsmäktig.
2|110|Ni ska iaktta Kontaktbönerna (Salat) och ge den obligatoriska välgörenheten (Zakat). Allt gott ni gör för era själar, kommer ni att finna hos GUD. GUD ser allt ni gör.
2|111|Vissa har påstått, "Ingen förutom Judar och Kristna kommer att komma in i Paradiset!" Sådant är deras önsketänkande. Säg, "Vissa oss ert bevis, om ni har rätt."
2|112|De som helt och hållet underkastar sig endast GUD, medan de för ett rättfärdigt liv, kommer utan tvivel att få sin belöning från sin Herre; de har ingenting att frukta, ej heller kommer de att sörja.
2|113|Judarna sa, "De Kristna har ingen basis," medan de Kristna sa, "Judarna har ingen basis." Ändå läser båda skriften. Sådana uttalanden kommer från de som inte har någon kunskap. GUD kommer att döma dem på Återuppståndelsens Dag beträffande deras tvister.
2|114|Vilka är mer onda än de som bojkottar GUDs moskéer där man firar minnet av Hans namn, och som bidrar till att de överges? De borde inte träda in i dem utan rädsla. De kommer att drabbas av förödmjukelse i detta livet, och kommer att genomlida ett fasansfullt straff i Livet Efter Detta.
2|115|Öst och väst tillhör GUD; vart ni än beger er, kommer GUDs närvaro finnas där. GUD är Allnärvarande, Allvetande.
2|116|De sa, "GUD har fått en son!" Prisad vare Han; aldrig! Allting i himmlarna och på jorden tillhör Honom; allting är underordnat Honom.
2|117|Den Som Initierat himmlarna och jorden; för att få någonting gjort säger Han helt enkelt till det, "Var," och det är.
2|118|De som inte har någon kunskap säger, "Om bara GUD kunde tala till oss, eller om något mirakel kunde komma till oss!" Andra före dem har gjort liknande uttalanden; deras sinnen är likartade. Vi manifesterar verkligen mirakel för de som uppnått övertygelse.
2|119|Vi har sänt dig med sanningen, som en bärare av goda nyheter, liksom en varnare. Du ansvarar inte för de som ådrar sig Helvetet.
2|120|Varken Judarna eller de Kristna kommer att acceptera dig, såvida du inte rättar dig efter deras religion. Säg, "GUDs vägledning är den sanna vägledningen." Om du rättar dig efter deras önskemål trots kunskapen du har fått, kommer du inte att hitta någon medhjälpare eller försvarare som kan hjälpa dig emot GUD.
2|121|De som fick skriften, och som förstår den som den ska förstås, kommer att tro på detta. Vad gäller de som inte tror, är de förlorare.
2|122|O Israels barn, minns Min hjälp som Jag gav er, och att Jag välsignade er mer än något annat folk.
2|123|Tänk på den dagen då ingen själ kommer att hjälpa någon annan själ, då ingen lösen kommer att godtagas, ingen medling kommer att vara till någon nytta, och ingen kommer att hjälpas.
2|124|Minns att Abraham testades genom vissa befallningar, och han uppfyllde dem. (Gud) sa, "Jag utser dig till en imam för människorna." Han sa, "Gäller det även mina ättlingar?" Han sa, "Mitt förbund gäller inte de som överträder."
2|125|Vi har gjort helgedomen (Ka´aban) till en kärnpunkt för människorna, och en trygg tillflyktsort. Ni får använda Abrahams helgedom som bönehus. Vi gav Abraham och Ismael i uppgift: "Ni ska rena Mitt hus för de som besöker det, de som bor där, och för de som bugar sig och prostrerar."
2|126|Abraham bad, "Min Herre, gör detta till ett fridfullt land, och förse dess folk med frukter. Ge till dem som tror på GUD och på den Sista Dagen." (Gud) sa, "Jag kommer även att ge till dem som inte tror. Jag kommer att låta dem njuta tillfälligt, och sedan överlämna dem till Helvetets straff och ett miserabelt öde."
2|127|När Abraham byggde helgedomens grunder tillsammans med Ismael (bad de): "Vår Herre, godtag detta från oss. Du är Den Som Hör, Den Som Vet Allt.
2|128|"Vår Herre, gör oss till människor underkastade Dig, och från våra ättlingar, låt det bli ett samhälle av människor underkastade Dig. Lär oss metoderna för vår religion, och rädda oss. Du är Frälsaren, Barmhärtigast.
2|129|"Vår Herre, upphöj en budbärare ibland dem, för att recitera Dina uppenbarelser för dem, lära dem skriften och visdom, och rena dem. Du är den Allsmäktige, Visast."
2|130|Vem försakar Abrahams religion förutom den som bedrar sin egen själ? Vi har valt ut honom i denna världen, och i Livet Efter Detta kommer han att vara med de rättfärdiga.
2|131|När hans Herre sa till honom, "Underkasta dig," sa han, "Jag underkastar mig Universums Herre."
2|132|Dessutom uppmanade Abraham sina barn att göra detsamma, det gjorde även Jakob: "O mina barn, GUD har visat er religionen; dö inte förutom som underkastade."
2|133|Om ni sett Jakob på hans dödsbädd; han sa till sina barn, "Vad kommer ni att dyrka efter att jag dör?" De sa, "Vi kommer att dyrka din gud; dina fäders, Abrahams, Ismaels och Isaks gud; den enda guden. Till Honom är vi underkastade."
2|134|Sådant är ett tidigare samhälle. De ansvarar för det de förtjänat, och ni ansvarar för det ni förtjänat. Ni behöver inte stå till svars för någonting som har gjort.
2|135|De sa, "Man måste vara Judisk eller Kristen för att vara vägledd." Säg, "Vi följer Abrahams religion monotesim han var aldrig en idoldyrkare."
2|136|Säg, "Vi tror på GUD och på det som sänts ner till oss, och på det som sänts ner till Abraham, Ismael, Isak, Jakob, och till Patriarkerna; och på det som gavs till Moses och Jesus, och alla profeter, från deras Herre. Vi gör inte någon skillnad på någon av dem. Endast Honom är vi underkastade."
2|137|Om de tror som du är de vägledda. Men om de vänder sig bort, är de i opposition. GUD kommer att bespara dig deras motstånd; Han är Den Som Hör, den Allvetande.
2|138|Sådant är GUDs system, och vems system är bättre än GUDs? "Endast Honom dyrkar vi."
2|139|Säg, "Argumenterar ni med oss om GUD, när Han är vår Herre och er Herre? Vi ansvarar för våra gärningar, och ni ansvarar för era gärningar. Endast Honom är vi hängivna."
2|140|Säger ni att Abraham, Ismael, Isak, Jakob, och Patriarkerna var Judiska eller Kristna? Säg, "Vet ni bättre än GUD? Vem är ondare än den som döljer ett bevis han fått av GUD? GUD är aldrig omedveten om någonting ni gör."
2|141|Det var ett samhälle från förut. De ansvarar för det de förtjänat, och ni ansvarar för det ni förtjänat. Ni behöver inte stå till svars för någonting som de har gjort.
2|142|Dårarna bland människorna brukade säga, "Varför ändrade de riktningen på sin Qiblah?" Säg, "Öst och väst tillhör GUD; Han vägleder den som så önskar på en rak väg."
2|143|Följaktligen gjorde vi er till ett opartiskt samhälle, så att ni kan fungera som vittnen bland människorna, och budbäraren fungerar som vittne bland er. Vi ändrade riktningen på er ursprungliga Qiblah bara för att urskilja de ibland er som villigt följer budbäraren, från de som skulle vända på klackarna. Det var ett svårt test, men inte för de som är vägledda av GUD. GUD låter aldrig er dyrkan gå till spillo. GUD är Medlidsam gentemot människorna, Barmhärtigast.
2|144|Vi har sett dig vända ditt ansikte mot skyn (sökande efter den rätta riktningen). Vi anvisar nu en Qiblah som behagar dig. Hädanefter ska du vända ditt ansikte mot den Heliga Moskén. Vart ni än är, ska ni alla vända era ansikten emot den. De som fått den tidigare skriften vet att detta är sanningen från deras Herre. GUD är aldrig omedveten om någonting de gör.
2|145|Oavsett vilket mirakel du än visar skriftens anhängare, kommer de inte att rätta sig efter din Qiblah. Ej heller ska du rätta dig efter deras Qiblah. Om du fogar dig för deras önskemål efter den kunskap som kommit till dig, kommer du att tillhöra de som överträder.
2|146|De som fått skriften känner igen sanningen häri, som de känner igen sina egna barn. Trots det döljer vissa av dem sanningen, medvetet.
2|147|Detta är sanningen från er Herre. Hys inga tvivel om det.
2|148|Var och en av er väljer riktningen som ni vill följa; ni ska rusa mot rättfärdighet. Vart ni än befinner er, kommer GUD att sammankalla er alla. GUD är Allsmäktig.
2|149|Vart du än går, vänd ditt ansikte (under Salat) mot den Heliga Moskén. Detta är sanningen från er Herre. GUD är aldrig omedveten om någonting var och en av er gör.
2|150|Vart du än går, vänd ditt ansikte (under Salat) mot den Heliga Moskén; vart ni än må vara, ska ni vända era ansikten (under Salat) emot den. På så sätt kommer människorna inte att ha något argument emot er, förutom de som överträder ibland dem. Frukta inte dem, utan frukta Mig i stället. Jag kommer då att fullända Mina välsignelser över er, så att ni må bli vägledda.
2|151|(Välsignelser) som att sända en budbärare från er, för att recitera våra uppenbarelser för er, rena er, lära er skriften och visdom, och för att lära er vad ni aldrig känt till.
2|152|Ni ska minnas Mig, så att Jag må minnas er, och var tacksamma gentemot Mig; var inte otacksamma.
2|153|O ni som tror, sök hjälp genom ihärdighet och Kontaktbönerna (Salat). GUD är med dem som ihärdigt håller ut.
2|154|Säg inte om dem som dödas för GUDs sak, "De är döda." De lever hos sin Herre, men ni uppfattar inte det.
2|155|Vi kommer säkerligen att testa er med en del rädsla, hunger, förlust av pengar, liv, och skördar. Ge goda nyheter till de som är ihärdiga.
2|156|När en olycka drabbar dem säger de, "Vi tillhör GUD, och till Honom kommer vi att återvända."
2|157|De har gjort sig förtjänta av välsignelser från sin Herre och nåd. Dessa tillhör de vägledda.
2|158|Safa´s och Marwah´s små runda kullar tillhör de riter som fastställts av GUD. Den som iakttaer Hajj eller `Umrah begår inget fel genom att färdas avståndet dem emellan. Om någon frivilligt erbjuder mer rättfärdiga verk, är GUD Tacksam, Allvetande.
2|159|De som döljer våra uppenbarelser och vår vägledning efter att ha förkunnat dem för människorna i skriften, fördöms av GUD; de fördöms av alla som fördömer.
2|160|Vad gäller de som ångrar sig, omformar sig, och som förkunnar, räddar Jag dem. Jag är Frälsaren, Barmhärtigast.
2|161|De som inte tror, och som dör som icke troende, har ådragit sig fördömelse från GUD, änglarna, och alla människor (på Domedagen).
2|162|De vistas däri för evigt. Straffet ändras aldrig för dem, ej heller benådas de.
2|163|Er gud är en gud; det finns ingen annan gud än Honom, Barmhärtigast, Nådigast.
2|164|I himmlarnas och jordens skapelse, i växlingen av natt och dag, i skeppen som färdas på havet till gagn för människorna, i vattnet som GUD sänder ner från skyn för att återuppliva död jord och för att sprida alla sorters varelser i den, i manipulationen av vindarna, och i molnen som placerats mellan skyn och jorden, finns nog med bevis för människor som förstår.
2|165|Trots det sätter vissa människor upp idoler som de mäter med GUD, och älskar dem som om de vore GUD. De som tror älskar GUD mest. Om bara de som överträder kunde se sig själva när de ser straffet! De kommer då att inse att all makt tillhör endast GUD, och att GUDs straff är fasansfullt.
2|166|De som haft anhängare kommer att förneka de som följt dem. De kommer att se straffet, och alla band mellan dem kommer att klippas av.
